x,y,nettoyage
9000,2045,paul
4583,6407,paul
6566,8533,paul
5544,5627,paul
432,2294,paul
5695,5042,paul
3821,5074,paul
5249,5221,paul
3886,6186,paul
6666,9114,paul
183,4973,paul
1501,9449,paul
6864,5194,paul
3366,7648,paul
2609,3468,paul
7791,4830,paul
5198,3943,paul
9045,5844,paul
2491,2954,paul
4017,3673,paul
5923,2361,paul
4924,8255,paul
6381,8874,paul
7186,5595,paul
6761,3911,paul
5235,7393,paul
5897,130,paul
8562,627,paul
762,6198,paul
9220,8935,paul
7830,2664,paul
5323,43,paul
1780,7413,paul
4593,9094,paul
6544,3095,paul
6045,3411,paul
3442,1082,paul
5293,4301,paul
4486,8702,paul
3937,5491,paul
32,2831,paul
2427,6702,paul
5126,4080,paul
9773,143,paul
5717,2535,paul
61,5225,paul
7012,2338,paul
6210,5851,paul
12,8487,paul
5482,2143,paul
3935,4519,paul
3422,3705,paul
2019,8984,paul
4164,7991,paul
6898,6373,paul
8548,1200,paul
1346,1307,jules
3684,6334,paul
5714,8801,paul
8217,5301,paul
3721,9407,paul
1494,5837,paul
3596,9641,paul
6530,729,paul
626,3583,paul
1180,4923,jules
92,5864,paul
7499,1759,paul
5002,4781,paul
3226,7563,paul
1309,6730,paul
9234,4537,paul
450,8726,paul
2019,1413,jules
5792,1150,paul
809,3640,paul
9785,3105,paul
1822,8941,paul
7887,8930,paul
1335,7133,paul
3771,6087,paul
643,5105,paul
719,2434,paul
680,4169,paul
4099,5394,paul
9348,6221,paul
2712,818,paul
1023,78,paul
2046,8807,paul
9942,7899,paul
7201,3354,paul
9463,9591,paul
4544,6424,paul
143,9333,paul
979,7390,paul
8334,8279,paul
2823,3251,jules
730,8083,paul
4756,3799,paul
2526,3967,paul
1877,5736,paul
5334,1066,paul
4690,3216,paul
9418,4600,paul
6780,7912,paul
4616,786,paul
653,7570,paul
56,935,paul
97,7123,paul
7803,9996,paul
1399,715,paul
1559,6100,paul
9955,7959,paul
8245,4450,paul
246,278,paul
113,9319,paul
8153,2875,paul
2449,8823,paul
5692,7577,paul
5897,627,paul
8360,6359,paul
951,2201,paul
6024,4788,paul
5008,7029,paul
3807,5878,paul
3969,278,paul
5329,9861,paul
2815,8513,paul
3985,7870,paul
3379,9080,paul
9047,9396,paul
5741,1403,paul
5550,1872,paul
9715,7051,paul
4180,1666,paul
2364,7530,paul
633,7345,paul
5335,9531,paul
2081,4468,paul
7144,6337,paul
781,7216,paul
1282,328,paul
6803,3600,paul
8136,2426,paul
1112,3034,paul
7181,8326,paul
4862,3541,paul
2324,1836,jules
7112,4291,paul
1064,7689,paul
7181,1681,paul
8402,8180,paul
7394,2957,paul
1470,2715,jules
1071,0,paul
9859,9028,paul
694,13,paul
4661,7200,paul
7030,4895,paul
191,1644,paul
4883,1385,paul
8036,9779,paul
1465,6986,paul
7389,5767,paul
2559,7782,paul
9152,8119,paul
8629,5863,paul
1702,742,paul
3114,8529,paul
3291,763,paul
7833,8144,paul
2685,5908,paul
3629,7403,paul
6370,6727,paul
4785,4876,paul
3063,81,paul
4742,4011,paul
4871,2435,paul
3868,2989,paul
2174,8550,paul
9046,9534,paul
2737,1079,paul
6806,878,paul
3903,1226,paul
9954,7696,paul
2225,6566,paul
6783,1648,paul
1159,7000,paul
7933,3248,paul
4806,6103,paul
5226,2259,paul
9030,9711,paul
3316,2634,jules
7729,2960,paul
965,2741,jules
4743,2785,paul
8043,6799,paul
4755,395,paul
267,6082,paul
6708,1595,paul
4466,3675,paul
9175,2868,paul
9548,5328,paul
6306,7708,paul
1714,7639,paul
4398,279,paul
9737,3803,paul
34,1535,paul
9836,7946,paul
5686,8259,paul
5457,34,paul
4177,4740,paul
7248,6420,paul
2193,211,paul
9610,7374,paul
4390,9463,paul
8220,1103,paul
474,1312,paul
1910,7699,paul
2314,4113,paul
6430,311,paul
3291,7542,paul
8578,9644,paul
7391,1221,paul
3418,7317,paul
1659,7070,paul
8906,5982,paul
1864,2106,jules
5523,2724,paul
2599,9614,paul
9517,9519,paul
930,4682,paul
7334,5561,paul
6107,3189,paul
8925,7163,paul
6609,2124,paul
2082,6880,paul
5685,3954,paul
8460,9544,paul
4089,9592,paul
629,8891,paul
5195,9725,paul
1568,3626,jules
5383,4528,paul
593,3232,paul
6559,7083,paul
8531,5933,paul
4298,2239,paul
3452,1959,paul
9670,2944,paul
5523,7167,paul
8195,4900,paul
3792,2818,paul
292,6623,paul
4688,9749,paul
7158,5843,paul
6889,9590,paul
4167,3109,paul
9738,1772,paul
5278,3320,paul
7888,2161,paul
4007,612,paul
2039,8593,paul
8286,1123,paul
3986,4875,paul
6747,8315,paul
5845,3259,paul
9015,6638,paul
8204,8116,paul
3335,340,paul
9861,5117,paul
3037,646,paul
8721,5373,paul
3208,8112,paul
6591,5708,paul
7322,3712,paul
3531,3140,paul
637,2325,paul
3159,5483,paul
6448,8554,paul
9900,1554,paul
357,9855,paul
2452,6264,paul
6135,9262,paul
810,3421,paul
906,2900,jules
3607,2088,paul
7412,1777,paul
5832,8406,paul
466,4550,paul
8590,8165,paul
3547,9392,paul
1009,5472,paul
931,6047,paul
5153,7596,paul
3632,2266,paul
9427,408,paul
7388,4574,paul
6431,6227,paul
1467,9733,paul
219,6484,paul
9849,9442,paul
3235,8982,paul
2037,7082,paul
1896,956,paul
7873,4996,paul
9908,3606,paul
2621,4100,paul
429,588,paul
7921,2714,paul
8270,7786,paul
1577,6050,paul
730,5131,paul
8147,4454,paul
4273,7523,paul
5257,5973,paul
7110,5589,paul
1420,4531,jules
6587,7534,paul
6103,7421,paul
9527,1820,paul
5043,796,paul
1333,5774,paul
3850,1684,paul
1052,7747,paul
8514,1888,paul
2237,1491,paul
1712,3363,jules
5837,2239,paul
8882,7653,paul
336,2588,paul
5088,2380,paul
5166,5683,paul
3561,3688,paul
5966,8247,paul
1764,8333,paul
1664,6934,paul
2457,5587,paul
1994,2379,paul
8356,2066,paul
9,8996,paul
6957,2391,paul
3741,1525,paul
575,7421,paul
4725,6879,paul
2156,1394,paul
6245,5797,paul
9199,4448,paul
8354,4356,paul
5587,9769,paul
9128,3750,paul
6235,1588,paul
9244,9065,paul
395,8658,paul
6196,7783,paul
2433,6519,paul
2460,9362,paul
7095,3385,paul
1880,6306,paul
4500,7821,paul
7731,9453,paul
1667,11,paul
8652,9540,paul
5636,4827,paul
6949,3038,paul
3077,4985,paul
9961,8009,paul
4111,3515,paul
8088,8680,paul
9221,4220,paul
6982,1350,paul
4313,882,paul
6737,8901,paul
9309,7487,paul
7220,3622,paul
8693,5003,paul
7120,4209,paul
4620,3284,paul
7531,1299,paul
3867,14,paul
5141,3895,paul
1011,9519,paul
6261,2906,paul
1710,2875,jules
4664,5956,paul
72,5133,paul
2016,6594,paul
5369,9680,paul
6754,6976,paul
6752,1948,paul
8622,225,paul
8622,2211,paul
7935,3496,paul
6345,9437,paul
6594,2005,paul
5405,8290,paul
5446,6113,paul
2005,2685,jules
9314,223,paul
2333,2450,jules
6504,2785,paul
6636,5156,paul
8447,6007,paul
2690,4710,paul
4641,8308,paul
7533,4095,paul
1616,6781,paul
938,9835,paul
504,5113,paul
1889,1426,paul
6906,3704,paul
5657,819,paul
8322,2565,paul
1952,1711,paul
5081,9748,paul
6747,7094,paul
5090,937,paul
6373,4638,paul
5578,8339,paul
8391,3567,paul
4120,9481,paul
6968,1549,paul
9500,9367,paul
1589,4813,paul
2477,9153,paul
142,8036,paul
2685,5884,paul
6300,4015,paul
6947,1382,paul
1231,4287,jules
4940,8698,paul
1489,381,paul
7839,997,paul
526,8147,paul
4069,4941,paul
28,9856,paul
7972,7942,paul
6556,6866,paul
4949,72,paul
1260,6156,paul
7210,3189,paul
2481,6010,paul
9833,2198,paul
7347,1437,paul
1982,2879,jules
7570,7373,paul
247,7685,paul
2071,3402,paul
8068,6603,paul
4317,2949,paul
3783,2490,paul
4034,6044,paul
7222,6811,paul
1264,2491,paul
4204,978,paul
504,2214,paul
2668,2695,jules
1030,3492,jules
3540,934,paul
9614,1349,paul
3333,8683,paul
4209,7859,paul
1021,639,paul
1581,7163,paul
7052,6642,paul
8908,7990,paul
4555,9664,paul
1985,1096,paul
6417,1930,paul
6907,3780,paul
2867,5914,paul
4250,6813,paul
7576,3609,paul
4697,3597,paul
9984,6702,paul
6,6444,paul
8733,1492,paul
7106,5831,paul
877,523,paul
9359,1631,paul
3418,3923,paul
8999,9461,paul
5014,5640,paul
1099,8937,paul
6204,1943,paul
3535,3690,paul
8647,6794,paul
1349,454,paul
2830,3874,paul
2967,6094,paul
9488,2162,paul
308,3870,paul
1360,9099,paul
8124,2673,paul
4660,6172,paul
2298,751,paul
1367,5840,paul
5370,5810,paul
1492,358,paul
3410,4341,paul
2950,1845,paul
7988,2785,paul
7217,4857,paul
9080,9133,paul
3935,9824,paul
2520,1739,jules
9530,6831,paul
8544,4585,paul
3544,490,paul
8253,8048,paul
5887,5632,paul
5249,1211,paul
8125,9031,paul
5245,1735,paul
5255,7112,paul
5706,632,paul
2904,9205,paul
9492,833,paul
2291,2037,paul
8036,4788,paul
1556,6543,paul
5472,1862,paul
1475,7372,paul
282,8260,paul
9547,4152,paul
8410,276,paul
9989,4268,paul
2107,7814,paul
2203,5307,paul
1411,9050,paul
6726,5801,paul
5406,4662,paul
4474,2238,paul
7484,6648,paul
7503,8876,paul
7823,3862,paul
4789,529,paul
3347,447,paul
6675,9367,paul
911,9114,paul
2602,1269,paul
2605,7165,paul
5289,5955,paul
4893,7941,paul
2312,5600,paul
4447,3165,paul
2122,5476,paul
1573,6200,paul
4952,8521,paul
839,2943,jules
3626,5123,paul
4258,9766,paul
6468,8902,paul
4527,7187,paul
5269,9746,paul
8946,8755,paul
5190,68,paul
4312,6215,paul
7234,2433,paul
9367,4584,paul
9806,3234,paul
9129,7156,paul
3400,471,paul
6285,2486,paul
2500,2695,paul
8874,6637,paul
4364,1423,paul
3493,9266,paul
8859,8463,paul
6249,9393,paul
417,5707,paul
5955,4193,paul
4225,9831,paul
2699,1942,paul
8079,6258,paul
1680,6689,paul
1964,2018,jules
2248,5160,paul
1291,6621,paul
9450,2380,paul
9978,8915,paul
2099,6794,paul
61,5900,paul
7088,4543,paul
9247,7124,paul
3471,6780,paul
6248,2846,paul
2991,8129,paul
8462,7837,paul
9102,6477,paul
3097,9050,paul
3584,2227,paul
5428,4275,paul
8509,8592,paul
8370,5804,paul
3082,8927,paul
9479,5417,paul
9911,644,paul
8049,4177,paul
3221,3572,paul
5402,6208,paul
2257,1610,paul
9837,3849,paul
1151,7112,paul
6128,9466,paul
9872,6287,paul
8098,3517,paul
1460,7867,paul
3139,1180,paul
7877,3777,paul
351,1286,paul
2641,2889,paul
858,299,paul
178,2526,paul
1000,5078,paul
8063,7616,paul
8249,387,paul
6573,2390,paul
8317,2019,paul
5008,7341,paul
8010,9941,paul
5312,2356,paul
6324,373,paul
8681,1249,paul
148,6969,paul
8164,959,paul
5366,4807,paul
1411,340,paul
898,4959,paul
5347,4713,paul
7052,5663,paul
3440,6783,paul
7848,6994,paul
334,2113,paul
8262,5587,paul
380,2000,paul
9368,5683,paul
760,4207,paul
9352,2706,paul
7652,7055,paul
5871,5100,paul
7520,6118,paul
166,2421,paul
5883,3353,paul
5867,8778,paul
7598,2281,paul
1216,8772,paul
2582,3840,paul
7248,2397,paul
9629,7831,paul
7103,7937,paul
2482,2212,paul
8830,6394,paul
5839,9847,paul
1061,2455,jules
1754,9323,paul
548,7037,paul
1910,2400,jules
5270,6694,paul
4893,4721,paul
8728,3121,paul
6591,8664,paul
4987,5551,paul
9593,1879,paul
6881,546,paul
2844,3180,jules
9988,2408,paul
3007,6850,paul
9296,1363,paul
4994,7927,paul
6747,6144,paul
4945,7513,paul
1842,6295,paul
3211,9245,paul
8507,9955,paul
3364,9258,paul
8515,5349,paul
3271,4600,paul
7317,3449,paul
5159,8115,paul
9711,7324,paul
9156,8499,paul
651,3472,paul
5382,8803,paul
3009,9151,paul
745,6288,paul
7704,6948,paul
6539,1024,paul
2516,2573,jules
9961,9542,paul
7929,8234,paul
6793,5226,paul
5840,6126,paul
4623,8643,paul
1062,2144,jules
9542,9366,paul
5622,1702,paul
1886,2527,paul
1015,5223,paul
9411,4830,paul
6536,2079,paul
956,4579,paul
9600,5520,paul
5192,5272,paul
7544,1603,paul
8604,7770,paul
6505,743,paul
2674,2987,jules
8021,6372,paul
6192,9853,paul
8190,3700,paul
624,6469,paul
8054,5502,paul
3463,8287,paul
1314,1964,paul
6250,6532,paul
7118,6985,paul
289,8586,paul
3243,5251,paul
137,6997,paul
8976,2515,paul
669,1408,paul
3981,6937,paul
2489,3099,jules
1747,6397,paul
6917,8163,paul
8455,6721,paul
652,7628,paul
4473,8308,paul
5351,6096,paul
7395,2311,paul
2613,8238,paul
1352,9022,paul
6378,1698,paul
1942,3869,paul
3406,9860,paul
440,5722,paul
1637,3004,jules
4782,3172,paul
8643,770,paul
4264,9073,paul
923,3368,paul
8001,8887,paul
7650,3705,paul
938,1690,paul
4181,6594,paul
3773,7294,paul
2527,4909,paul
4542,2372,paul
5667,2747,paul
7817,9480,paul
408,6305,paul
5473,9297,paul
2853,1137,paul
4817,9666,paul
7150,3769,paul
1739,4075,jules
4552,1784,paul
3924,2215,paul
7295,9785,paul
6761,2910,paul
1615,1501,jules
2605,7838,paul
1311,7691,paul
7691,6752,paul
254,3515,paul
9063,322,paul
1265,4542,jules
4739,1502,paul
5953,4807,paul
7947,1430,paul
5531,5343,paul
8258,1322,paul
8934,5806,paul
1715,1745,jules
6190,7150,paul
6465,5894,paul
4913,7401,paul
8683,3191,paul
8299,6463,paul
8443,7905,paul
2280,5166,paul
8773,7551,paul
948,297,paul
7081,9509,paul
6837,2238,paul
8619,4869,paul
4942,2854,paul
3243,7842,paul
4991,9428,paul
8631,5337,paul
9887,6195,paul
4221,61,paul
7698,9333,paul
9331,8717,paul
5705,7953,paul
8217,9669,paul
1486,7412,paul
4638,120,paul
2788,4939,paul
3796,8701,paul
7414,4326,paul
7163,6730,paul
4974,1732,paul
6376,200,paul
6120,5872,paul
4645,1412,paul
6188,4286,paul
8894,5050,paul
9474,3410,paul
1029,4813,paul
3508,7372,paul
5141,569,paul
3224,5627,paul
9655,9349,paul
2057,825,paul
6086,2437,paul
5031,7756,paul
9033,7316,paul
425,7035,paul
4078,254,paul
9810,1760,paul
6613,5337,paul
773,7718,paul
9180,7514,paul
257,2203,paul
1022,1777,jules
6644,1425,paul
145,5116,paul
6022,9484,paul
8075,5253,paul
7644,3983,paul
3547,8323,paul
4206,6976,paul
7974,4154,paul
9073,7509,paul
661,9089,paul
967,6392,paul
4926,5087,paul
2950,6532,paul
4622,9291,paul
4441,8950,paul
6569,5573,paul
7044,433,paul
3002,6170,paul
1228,5386,paul
8611,5879,paul
4212,3650,paul
6181,9076,paul
8475,2985,paul
3604,1552,paul
1256,9770,paul
5432,6248,paul
2127,6616,paul
7389,7907,paul
4421,2713,paul
4424,4408,paul
8131,5548,paul
6813,2792,paul
708,8625,paul
3299,7453,paul
6463,1218,paul
8369,5605,paul
7292,2763,paul
7024,5163,paul
5522,1832,paul
6705,8564,paul
4062,7331,paul
1448,4584,paul
930,9613,paul
2370,8831,paul
7110,921,paul
6215,3452,paul
1480,3075,jules
1765,3473,paul
6961,3013,paul
7393,4656,paul
7587,3704,paul
1157,7037,paul
534,9798,paul
940,2609,paul
9675,6112,paul
7306,5936,paul
4656,1775,paul
3410,5311,paul
1009,8041,paul
9772,2783,paul
7144,8503,paul
5069,3526,paul
5308,1593,paul
8164,1887,paul
7309,1107,paul
7255,8455,paul
8334,2069,paul
5575,9521,paul
6279,1235,paul
8226,8134,paul
3969,1639,paul
8981,2819,paul
3502,7357,paul
9787,6824,paul
5026,6983,paul
3054,5918,paul
5246,6986,paul
8723,7893,paul
2613,6441,paul
4301,7747,paul
6996,2983,paul
6799,4132,paul
3402,6372,paul
2153,40,paul
3291,6541,paul
8750,8898,paul
4337,2156,paul
2967,5922,paul
3271,6562,paul
5908,9707,paul
3886,5374,paul
2563,2311,jules
6908,8589,paul
4317,1167,paul
765,4287,paul
1353,2737,paul
8156,3887,paul
1036,4787,paul
8082,3672,paul
8928,8833,paul
5091,5405,paul
9637,1645,paul
4901,9445,paul
4557,5205,paul
3349,1126,paul
6640,7010,paul
7681,6711,paul
7653,4663,paul
6061,3132,paul
7400,9852,paul
1146,3053,jules
5490,3545,paul
7320,2689,paul
1697,3570,jules
2354,6351,paul
4279,7533,paul
5365,3550,paul
2410,739,paul
237,2424,paul
8024,4956,paul
7260,3577,paul
9252,3766,paul
6480,6620,paul
6810,6495,paul
6402,2994,paul
2880,6811,paul
4430,5901,paul
3062,8737,paul
4213,8118,paul
59,9184,paul
3545,5215,paul
1716,1755,paul
3003,2946,jules
2165,5782,paul
7392,2686,paul
2394,3390,jules
8198,8677,paul
4134,8239,paul
5753,9903,paul
6085,8427,paul
1142,2422,jules
3709,2842,paul
6139,32,paul
2859,3840,paul
8881,5179,paul
4889,2106,paul
7191,831,paul
3889,4880,paul
2838,8103,paul
5861,2387,paul
4510,4675,paul
365,9267,paul
8338,6068,paul
1860,4220,jules
4667,7776,paul
9865,5699,paul
3798,9084,paul
9,7390,paul
847,87,paul
8386,8970,paul
1504,128,paul
9719,9257,paul
9642,1197,paul
4421,8245,paul
2482,2927,paul
3633,1261,paul
3870,2665,paul
5886,9627,paul
6192,8916,paul
4110,7979,paul
1770,139,paul
2962,4210,paul
3712,5876,paul
1014,6922,paul
1754,3285,jules
6649,7061,paul
852,6860,paul
6198,709,paul
120,2215,paul
371,3554,paul
9973,4693,paul
8603,5719,paul
6263,6473,paul
8021,8481,paul
8312,6967,paul
1075,7282,paul
2852,9569,paul
3234,7419,paul
2998,7408,paul
6809,3199,paul
6160,9206,paul
9692,923,paul
2641,1657,paul
3005,9518,paul
6902,394,paul
9162,7753,paul
425,3386,paul
8823,3857,paul
3483,6295,paul
1298,4708,jules
7831,8212,paul
2280,7249,paul
3536,5892,paul
4349,6409,paul
9239,4445,paul
6742,4727,paul
6685,3964,paul
4715,4288,paul
3237,348,paul
8560,9755,paul
7130,4314,paul
6533,2109,paul
1082,2316,paul
946,9100,paul
4610,9604,paul
7757,8384,paul
577,4803,paul
8859,4345,paul
216,6258,paul
4988,9900,paul
7877,3726,paul
1531,7696,paul
5340,7844,paul
5815,3936,paul
3831,3571,paul
6771,7242,paul
4111,6594,paul
4104,3437,paul
8568,6209,paul
1097,1927,jules
9961,5840,paul
2998,79,paul
9217,9809,paul
4570,5078,paul
6526,3166,paul
5368,628,paul
9063,674,paul
1859,3152,jules
6628,2625,paul
2693,9242,paul
3916,9923,paul
2423,4951,paul
2456,3179,jules
628,5276,paul
5722,567,paul
3165,606,paul
9441,9638,paul
8438,8960,paul
2614,3472,jules
6204,9652,paul
3408,5962,paul
411,1491,paul
3086,7897,paul
9997,4608,paul
3013,8550,paul
3284,8784,paul
3929,1877,paul
3519,8129,paul
3872,1077,paul
8047,6227,paul
8517,2729,paul
9544,1778,paul
2081,8462,paul
4240,4627,paul
6284,842,paul
6929,5976,paul
9324,3697,paul
1858,7407,paul
636,9314,paul
9359,2937,paul
5685,7343,paul
5287,6516,paul
9136,4814,paul
6696,8370,paul
8483,9618,paul
7048,8300,paul
7362,768,paul
9242,8889,paul
543,842,paul
7867,9800,paul
9588,2881,paul
7294,2290,paul
5279,4598,paul
6129,2782,paul
7617,9396,paul
1621,2596,paul
7233,6481,paul
1027,2877,jules
9037,6161,paul
694,4128,paul
6568,4815,paul
4503,3293,paul
1805,4339,jules
9363,5099,paul
4573,2571,paul
4583,6965,paul
9125,5981,paul
458,8732,paul
8903,684,paul
8213,2452,paul
1487,768,paul
583,3250,paul
5696,9437,paul
6892,1613,paul
2320,6138,paul
8519,2909,paul
7127,4405,paul
3202,7509,paul
458,1040,paul
6779,918,paul
6789,3363,paul
2155,3792,jules
5156,303,paul
9075,5756,paul
8153,8184,paul
4591,8896,paul
3075,8636,paul
9947,8425,paul
955,7444,paul
7569,6443,paul
1454,2432,jules
497,4122,paul
8749,2324,paul
6278,4544,paul
6431,4823,paul
7040,1898,paul
8665,8746,paul
5561,4903,paul
1387,2644,jules
7233,7662,paul
8179,3339,paul
1695,3928,jules
8892,242,paul
1670,5332,paul
4269,5475,paul
6979,6469,paul
215,4264,paul
6348,8558,paul
2687,4861,paul
6780,7986,paul
2585,4850,paul
5044,2061,paul
9450,5646,paul
7800,431,paul
2366,8418,paul
5097,3119,paul
5261,1012,paul
5417,1488,paul
4527,6386,paul
3297,296,paul
2280,6136,paul
3665,463,paul
5705,6358,paul
8680,1648,paul
8136,4931,paul
3980,7156,paul
2974,545,paul
3605,5781,paul
3254,9001,paul
2478,2364,paul
2751,1705,paul
6502,3669,paul
476,3379,paul
9822,391,paul
7647,7628,paul
8598,7887,paul
1129,6647,paul
7927,3481,paul
9131,8350,paul
9033,5600,paul
2686,6450,paul
5867,2340,paul
8427,3575,paul
2410,2351,jules
4508,5181,paul
9303,2162,paul
1514,752,jules
8394,365,paul
736,421,paul
548,6786,paul
2661,620,paul
6325,9755,paul
8582,830,paul
3554,7290,paul
5218,1786,paul
7702,8624,paul
7662,9491,paul
2414,5331,paul
3369,2814,jules
2393,6211,paul
8972,2183,paul
6456,9393,paul
1614,7870,paul
1499,3490,jules
4547,8384,paul
8446,6274,paul
2782,9140,paul
177,26,paul
2757,6572,paul
5391,6036,paul
8927,3874,paul
1469,8162,paul
3950,2917,paul
1491,5477,paul
6453,7028,paul
4455,7519,paul
1962,7048,paul
3581,4511,paul
2569,6228,paul
1942,9779,paul
3747,9647,paul
6094,1433,paul
8750,9021,paul
9605,9572,paul
8566,8971,paul
5577,9316,paul
3767,887,paul
6318,2531,paul
7637,5889,paul
3432,2294,paul
2095,9913,paul
4218,7175,paul
1902,6300,paul
3989,5100,paul
4356,8048,paul
7971,4193,paul
6166,8260,paul
9540,3821,paul
1774,6007,paul
4599,2521,paul
2135,2751,paul
8962,7493,paul
1114,4685,jules
3993,267,paul
1408,4866,jules
1088,3464,jules
4194,4458,paul
5697,7637,paul
6946,3877,paul
8361,9195,paul
2950,7286,paul
8041,5312,paul
2678,1165,paul
9374,2189,paul
8510,4070,paul
7789,2058,paul
2995,1515,paul
6840,1128,paul
7676,3615,paul
3223,6334,paul
2110,7245,paul
5260,9743,paul
2784,4715,paul
3453,6796,paul
9391,557,paul
6276,6684,paul
3800,3642,paul
3007,330,paul
6580,7095,paul
2058,7994,paul
5427,9102,paul
9936,9890,paul
3248,2082,paul
2207,7299,paul
4330,1592,paul
5553,58,paul
7509,590,paul
5231,9163,paul
1050,7386,paul
2414,1627,paul
9743,8714,paul
3090,2435,jules
6188,8907,paul
5435,5142,paul
6393,6572,paul
4786,4733,paul
142,1505,paul
6955,9722,paul
3337,1265,paul
5773,182,paul
991,7866,paul
5184,4742,paul
8678,5064,paul
6863,8443,paul
2687,4795,paul
211,8923,paul
3416,7156,paul
8316,7600,paul
5355,1362,paul
883,8040,paul
2934,3211,jules
2691,9869,paul
8066,6671,paul
410,3390,paul
6954,6989,paul
8423,758,paul
6387,8864,paul
5881,8238,paul
9096,2729,paul
1528,5159,paul
8197,6080,paul
3014,8694,paul
8076,1589,paul
723,9606,paul
8399,6443,paul
4878,4978,paul
2034,308,paul
7421,611,paul
5406,9298,paul
5427,1773,paul
4086,2268,paul
5029,680,paul
4768,87,paul
2882,9450,paul
5630,3529,paul
8355,6787,paul
5442,4498,paul
5471,998,paul
8191,1431,paul
3036,4669,paul
9192,4251,paul
2932,1808,paul
960,4715,paul
7992,3702,paul
1328,5636,paul
9595,8805,paul
5312,1355,paul
5759,8231,paul
862,7526,paul
120,8875,paul
1073,3545,jules
6,6558,paul
6523,6119,paul
9931,4940,paul
6130,9571,paul
2847,9698,paul
8283,94,paul
1746,3301,jules
5091,7435,paul
1829,2252,jules
3924,3616,paul
2057,6051,paul
8354,5343,paul
9137,2342,paul
7925,4937,paul
6917,946,paul
8424,154,paul
1462,8093,paul
9549,2515,paul
4490,994,paul
3375,5279,paul
1943,7871,paul
296,7128,paul
5714,4529,paul
9355,2649,paul
8797,6034,paul
6801,8584,paul
1675,8093,paul
8953,4103,paul
8251,2599,paul
8582,7314,paul
277,9774,paul
2935,7838,paul
2455,2017,paul
4358,7412,paul
9659,4494,paul
5428,5865,paul
8351,7152,paul
7726,9544,paul
4949,9314,paul
5491,3181,paul
7726,5114,paul
104,2649,paul
831,8576,paul
3202,7135,paul
2792,8957,paul
218,7329,paul
7501,5669,paul
6636,8345,paul
4988,5714,paul
751,2581,paul
7100,7661,paul
6818,2350,paul
8000,3259,paul
5532,9197,paul
3213,1443,paul
3569,3293,paul
9620,3347,paul
234,1015,paul
8823,34,paul
8893,7448,paul
9650,486,paul
8084,634,paul
7595,6593,paul
688,3585,paul
7290,1527,paul
6820,595,paul
1137,3411,jules
5906,9034,paul
7527,945,paul
1595,1522,jules
5776,1313,paul
614,6790,paul
6861,4504,paul
6133,9198,paul
7998,9871,paul
5995,5292,paul
3025,7865,paul
3431,7092,paul
3983,9820,paul
6015,8913,paul
8637,6825,paul
4110,6626,paul
6907,9989,paul
7081,3231,paul
8911,389,paul
8524,6130,paul
824,8670,paul
4346,194,paul
2377,9751,paul
3024,968,paul
4478,6500,paul
350,6801,paul
2879,1516,paul
8087,4557,paul
341,2551,paul
6229,921,paul
7040,9471,paul
3456,8209,paul
8547,8450,paul
7728,9579,paul
6701,1145,paul
460,9598,paul
861,1274,paul
8557,2264,paul
9191,9195,paul
423,8218,paul
153,2207,paul
2398,3808,jules
8033,2752,paul
3695,9659,paul
7523,2650,paul
9551,8720,paul
1672,7087,paul
1949,3689,jules
452,5657,paul
3075,6652,paul
3027,1508,paul
7770,3695,paul
5976,7628,paul
2473,1070,paul
3603,7976,paul
8937,5006,paul
9482,8741,paul
9711,2148,paul
2689,3620,jules
5323,7248,paul
9177,8630,paul
8905,8171,paul
5778,6071,paul
9240,3731,paul
7431,8551,paul
2674,3985,paul
4367,3649,paul
4874,5143,paul
6006,8409,paul
8488,6018,paul
9340,3265,paul
7974,4521,paul
9159,9340,paul
615,938,paul
8939,6893,paul
9281,3853,paul
2318,3276,paul
8520,4694,paul
5429,5028,paul
246,8167,paul
117,1112,paul
2450,3580,paul
5146,6625,paul
7783,9770,paul
3490,9509,paul
7640,7735,paul
4677,5100,paul
3550,1683,paul
2658,5680,paul
7161,338,paul
3285,7535,paul
7261,8089,paul
5121,566,paul
2635,2700,jules
3977,9748,paul
4042,8911,paul
2578,3886,paul
6659,3739,paul
9706,7536,paul
2825,8947,paul
3534,7192,paul
1013,9857,paul
636,2700,paul
3535,7831,paul
5787,4978,paul
7136,2617,paul
2110,7689,paul
974,4910,paul
6455,4619,paul
9901,1975,paul
7662,9722,paul
3839,8178,paul
893,2743,jules
2254,5869,paul
1901,8454,paul
2207,1327,paul
6807,7932,paul
2437,1789,jules
1986,1099,paul
6232,5449,paul
8553,8654,paul
9097,3119,paul
9061,1476,paul
793,6713,paul
1498,9912,paul
6899,6703,paul
6474,552,paul
4980,9436,paul
2350,3712,jules
6989,2166,paul
9540,6025,paul
4192,8868,paul
5608,3528,paul
3949,2694,paul
4859,929,paul
5954,9534,paul
8435,9951,paul
4242,1226,paul
2743,9012,paul
9959,6130,paul
4898,8212,paul
6030,9529,paul
282,2831,paul
3141,6843,paul
5278,1034,paul
5142,2156,paul
2565,8861,paul
22,6812,paul
483,7961,paul
894,6778,paul
6670,8842,paul
3146,5874,paul
5717,9190,paul
5106,4835,paul
2315,4670,paul
8495,9793,paul
2421,7806,paul
7693,3921,paul
8252,1441,paul
296,8256,paul
5495,9491,paul
4265,3172,paul
3320,8134,paul
4476,5607,paul
